Year,Month,Monthly_Temperature_C,Monthly_Uncertainty_C,Annual_Temperature_C,Annual_Uncertainty_C,Five_Year_Temperature_C,Five_Year_Uncertainty_C,Ten_Year_Temperature_C,Ten_Year_Uncertainty_C,Twenty_Year_Temperature_C,Twenty_Year_Uncertainty_C
2000,10,21.521,0.137,21.827,0.08,22.049,0.055,22.171,0.048,22.162,0.039
2000,11,21.988,0.199,21.887,0.074,22.042,0.055,22.174,0.049,22.154,0.039
2000,12,21.715,0.159,22.004,0.079,22.045,0.056,22.185,0.051,22.148,0.039
2001,1,22.788,0.189,21.981,0.084,22.051000000000002,0.056,22.193,0.051,22.149,0.04
2001,2,21.956,0.166,21.987000000000002,0.082,22.035,0.054,22.194,0.052,22.146,0.04
2001,3,20.845,0.124,21.933,0.083,22.033,0.055,22.198,0.053,22.141000000000002,0.041
2001,4,21.757,0.196,21.87,0.085,22.013,0.055,22.195,0.053,22.137,0.041
2001,5,21.553,0.087,21.814,0.077,22.022000000000002,0.055,22.185,0.053,22.131,0.042
2001,6,22.34,0.211,21.768,0.068,22.036,0.055,22.161,0.053,22.122,0.043
2001,7,22.142,0.147,21.676000000000002,0.063,22.026,0.054,22.154,0.054,22.122,0.043
2001,8,21.923000000000002,0.165,21.592,0.068,22.038,0.054,22.156,0.053,22.125,0.043
2001,9,22.663,0.217,21.676000000000002,0.065,22.032,0.053,22.161,0.054,22.123,0.043
2001,10,20.769000000000002,0.142,21.804000000000002,0.066,22.059,0.053,22.167,0.055,22.119,0.043
2001,11,21.313,0.147,21.946,0.063,22.042,0.053,22.179000000000002,0.055,22.12,0.044
2001,12,21.165,0.15,21.92,0.063,22.045,0.054,22.18,0.055,22.119,0.044
2002,1,21.687,0.217,21.924,0.073,22.04,0.055,22.185,0.056,22.12,0.044
2002,2,20.945,0.196,21.939,0.059,22.024,0.056,22.191,0.056,22.118000000000002,0.045
2002,3,21.859,0.101,21.948,0.057,22.0,0.058,22.2,0.057,22.11,0.045
2002,4,23.293,0.106,22.1,0.05,22.015,0.059,22.206,0.057,22.107,0.045
2002,5,23.259,0.101,22.253,0.05,22.044,0.061,22.219,0.057,22.104,0.046
2002,6,22.027,0.121,22.375,0.051,22.066,0.062,22.209,0.057,22.101,0.046
2002,7,22.191,0.208,22.433,0.051,22.088,0.06,22.216,0.056,22.097,0.046
2002,8,22.092,0.157,22.565,0.048,22.1,0.059,22.223,0.057,22.098,0.046
2002,9,22.782,0.178,22.509,0.052,22.119,0.06,22.223,0.057,22.103,0.047
2002,10,22.592,0.179,22.435,0.054,22.159,0.059,22.228,0.058,22.109,0.047
2002,11,23.144000000000002,0.122,22.404,0.061,22.198,0.059,22.227,0.059,22.119,0.047
2002,12,22.634,0.173,22.437,0.063,22.225,0.06,22.221,0.06,22.126,0.048
2003,1,22.381,0.134,22.47,0.068,22.232,0.06,22.223,0.06,22.131,0.048
2003,2,22.526,0.13,22.490000000000002,0.078,22.237000000000002,0.059,22.208000000000002,0.059,22.135,0.048
2003,3,21.191,0.157,22.498,0.071,22.23,0.061,22.203,0.06,22.137,0.049
2003,4,22.405,0.131,22.394000000000002,0.085,22.253,0.064,22.195,0.06,22.137,0.05
2003,5,22.882,0.163,22.333000000000002,0.086,22.263,0.066,22.186,0.06,22.138,0.05
2003,6,22.425,0.154,22.341,0.089,22.28,0.066,22.189,0.061,22.141000000000002,0.051
2003,7,22.585,0.203,22.331,0.091,22.279,0.065,22.189,0.06,22.143,0.051
2003,8,22.338,0.177,22.319,0.091,22.282,0.067,22.17,0.06,22.147,0.052
2003,9,22.87,0.206,22.37,0.085,22.304000000000002,0.067,22.171,0.061,22.157,0.052
2003,10,21.351,0.18,22.374,0.09,22.294,0.07,22.177,0.061,22.164,0.053
2003,11,22.409,0.131,22.297,0.091,22.286,0.07,22.176000000000002,0.061,22.165,0.053
2003,12,22.727,0.182,22.284,0.093,22.26,0.071,22.176000000000002,0.061,22.17,0.053
2004,1,22.26,0.161,22.241,0.09,22.254,0.072,22.171,0.061,22.17,0.053
2004,2,22.382,0.182,22.183,0.086,22.269000000000002,0.07,22.175,0.061,22.17,0.054
2004,3,21.801000000000002,0.16,22.076,0.088,22.274,0.07,22.174,0.061,22.176000000000002,0.054
2004,4,22.453,0.122,22.240000000000002,0.096,22.313,0.07,22.186,0.061,22.181,0.055
2004,5,21.962,0.163,22.215,0.099,22.345,0.07,22.177,0.061,22.186,0.054
2004,6,22.271,0.18,22.167,0.101,22.358,0.07,22.179000000000002,0.062,22.187,0.055
2004,7,22.071,0.17,22.163,0.092,22.36,0.069,22.18,0.062,22.188,0.055
2004,8,21.64,0.119,22.166,0.087,22.4,0.068,22.192,0.063,22.189,0.055
2004,9,21.585,0.219,22.228,0.086,22.403,0.07,22.191,0.063,22.194,0.056
2004,10,23.323,0.242,22.356,0.088,22.389,0.071,22.189,0.063,22.199,0.056
2004,11,22.1,0.149,22.457,0.095,22.396,0.072,22.215,0.063,22.204,0.056
2004,12,22.156,0.173,22.481,0.097,22.368000000000002,0.073,22.229,0.063,22.204,0.056
2005,1,22.212,0.2,22.541,0.088,22.366,0.072,22.241,0.062,22.203,0.057
2005,2,22.417,0.164,22.586,0.088,22.376,0.072,22.248,0.062,22.211,0.057
2005,3,22.542,0.107,22.696,0.087,22.378,0.071,22.252,0.063,22.217,0.057
2005,4,23.999,0.215,22.662,0.085,22.383,0.075,22.264,0.062,22.217,0.057
2005,5,23.172,0.143,22.7,0.09,22.371,0.076,22.277,0.063,22.218,0.058
2005,6,22.552,0.25,22.748,0.095,22.359,0.076,22.286,0.063,22.221,0.058
2005,7,22.798000000000002,0.142,22.792,0.099,22.367,0.075,22.288,0.063,22.221,0.058
2005,8,22.182,0.15,22.771,0.101,22.345,0.074,22.288,0.063,22.219,0.058
2005,9,22.905,0.196,22.735,0.101,22.36,0.075,22.276,0.064,22.215,0.059
2005,10,22.906,0.229,22.499,0.103,22.342,0.076,22.275,0.065,22.225,0.059
2005,11,22.561,0.202,22.325,0.099,22.330000000000002,0.077,22.269000000000002,0.064,22.231,0.059
2005,12,22.734,0.192,22.177,0.098,22.334,0.077,22.265,0.063,22.236,0.06
2006,1,22.732,0.172,22.094,0.097,22.327,0.074,22.263,0.063,22.237000000000002,0.06
2006,2,22.169,0.223,22.145,0.091,22.306,0.073,22.26,0.063,22.241,0.06
2006,3,22.108,0.099,22.152,0.096,22.309,0.073,22.26,0.065,22.247,0.061
2006,4,21.164,0.171,22.167,0.092,22.341,0.073,22.255,0.066,22.255,0.061
2006,5,21.083000000000002,0.231,22.224,0.088,22.331,0.073,22.248,0.067,22.261,0.062
2006,6,20.781,0.176,22.157,0.083,22.316,0.072,22.239,0.067,22.258,0.062
2006,7,21.798000000000002,0.165,22.082,0.084,22.316,0.071,22.240000000000002,0.068,22.258,0.062
2006,8,22.803,0.149,22.179000000000002,0.073,22.313,0.071,22.247,0.068,22.257,0.063
2006,9,22.98,0.214,22.173000000000002,0.078,22.317,0.071,22.241,0.067,22.254,0.063
2006,10,23.096,0.17,22.281,0.079,22.314,0.071,22.253,0.067,22.25,0.063
2006,11,23.243000000000002,0.145,22.495,0.077,22.312,0.072,22.259,0.067,22.252,0.063
2006,12,21.932,0.139,22.462,0.078,22.312,0.073,22.261,0.067,22.254,0.063
2007,1,21.822,0.136,22.483,0.076,22.319,0.072,22.26,0.067,22.259,0.064
2007,2,23.334,0.172,22.473,0.082,22.361,0.073,22.265,0.066,22.257,0.064
2007,3,22.045,0.19,22.466,0.076,22.382,0.072,22.254,0.068,22.265,0.064
2007,4,22.459,0.216,22.453,0.078,22.362000000000002,0.07,22.241,0.069,22.265,0.065
2007,5,23.652,0.144,22.383,0.078,22.386,0.068,22.227,0.07,22.267,0.065
2007,6,20.376,0.145,22.379,0.079,22.392,0.067,22.219,0.071,22.269000000000002,0.065
2007,7,22.061,0.168,22.47,0.074,22.394000000000002,0.067,22.213,0.071,22.277,0.065
2007,8,22.681,0.155,22.293,0.074,22.396,0.067,22.213,0.072,22.282,0.065
2007,9,22.893,0.107,22.297,0.077,22.385,0.068,22.213,0.072,22.282,0.065
2007,10,22.942,0.219,22.198,0.076,22.368000000000002,0.068,22.213,0.073,22.285,0.065
2007,11,22.403,0.226,22.078,0.076,22.355,0.068,22.212,0.073,22.284,0.065
2007,12,21.884,0.177,22.268,0.078,22.347,0.068,22.214,0.073,22.284,0.066
2008,1,22.91,0.207,22.275,0.076,22.344,0.069,22.222,0.072,22.286,0.065
2008,2,21.209,0.088,22.142,0.079,22.339,0.071,22.221,0.073,22.283,0.065
2008,3,22.089,0.191,22.154,0.084,22.322,0.071,22.231,0.073,22.282,0.065
2008,4,21.276,0.18,22.183,0.078,22.296,0.069,22.233,0.074,22.289,0.065
2008,5,22.211,0.165,22.134,0.072,22.274,0.066,22.234,0.074,22.284,0.066
2008,6,22.657,0.096,22.13,0.066,22.251,0.065,22.233,0.075,22.283,0.066
2008,7,22.144000000000002,0.154,22.075,0.068,22.247,0.064,22.238,0.075,22.285,0.066
2008,8,21.089,0.158,22.158,0.075,22.238,0.063,22.246,0.075,22.279,0.066
2008,9,23.039,0.179,22.152,0.071,22.215,0.064,22.258,0.076,22.276,0.066
2008,10,23.283,0.119,22.233,0.073,22.216,0.063,22.272,0.076,22.279,0.066
2008,11,21.814,0.152,22.205000000000002,0.07,22.211,0.065,22.272,0.075,22.281,0.066
2008,12,21.841,0.183,22.172,0.076,22.217,0.065,22.269000000000002,0.074,22.288,0.065
2009,1,22.25,0.147,22.201,0.08,22.226,0.066,22.272,0.074,22.294,0.065
2009,2,22.207,0.11,22.455000000000002,0.093,22.225,0.068,22.266000000000002,0.075,22.299,0.065
2009,3,22.017,0.112,22.442,0.095,22.208000000000002,0.067,22.271,0.075,22.303,0.065
2009,4,22.251,0.188,22.345,0.091,22.193,0.066,22.272,0.075,22.311,0.065
2009,5,21.863,0.217,22.487000000000002,0.09,22.173000000000002,0.066,22.285,0.076,22.309,0.065
2009,6,22.266000000000002,0.257,22.544,0.089,22.163,0.065,22.283,0.076,22.308,0.065
2009,7,22.497,0.168,22.552,0.086,22.161,0.065,22.283,0.075,22.311,0.065
2009,8,24.138,0.238,22.581,0.085,22.129,0.065,22.285,0.075,22.308,0.065
2009,9,22.884,0.188,22.569,0.082,22.106,0.067,22.297,0.075,22.307,0.065
2009,10,22.113,0.146,22.63,0.083,22.094,0.067,22.298000000000002,0.074,22.312,0.065
2009,11,23.523,0.115,22.675,0.079,22.058,0.069,22.309,0.074,22.321,0.065
2009,12,22.52,0.114,22.655,0.078,22.07,0.07,22.312,0.073,22.336,0.065
2010,1,22.35,0.146,22.668,0.081,22.06,0.071,22.308,0.073,22.345,0.065
2010,2,22.556,0.174,22.478,0.074,22.051000000000002,0.073,22.316,0.074,22.349,0.065
2010,3,21.869,0.155,22.393,0.067,22.049,0.075,22.313,0.074,22.351,0.065
2010,4,22.979,0.14,22.333000000000002,0.068,22.043,0.072,22.289,0.075,22.357,0.065
2010,5,22.41,0.177,22.144000000000002,0.066,22.053,0.071,22.278,0.075,22.359,0.065
2010,6,22.018,0.191,22.042,0.066,22.069,0.07,22.281,0.076,22.366,0.065
2010,7,22.66,0.211,22.058,0.067,22.077,0.07,22.275,0.076,22.367,0.066
2010,8,21.854,0.172,21.978,0.068,22.097,0.072,22.276,0.076,22.372,0.066
2010,9,21.867,0.222,21.886,0.073,22.101,0.073,22.268,0.076,22.375,0.067
2010,10,21.392,0.125,21.735,0.073,22.125,0.073,22.28,0.075,22.379,0.067
2010,11,21.25,0.132,21.603,0.079,22.137,0.073,22.287,0.074,22.387,0.066
2010,12,21.301000000000002,0.193,21.53,0.087,22.132,0.075,22.286,0.073,22.387,0.066
2011,1,22.544,0.231,21.502,0.089,22.149,0.077,22.282,0.073,,
2011,2,21.593,0.138,21.578,0.094,22.187,0.079,22.287,0.073,,
2011,3,20.768,0.187,21.583000000000002,0.087,22.207,0.08,22.296,0.073,,
2011,4,21.17,0.161,21.653,0.081,22.204,0.079,22.315,0.073,,
2011,5,20.816,0.205,21.718,0.094,22.213,0.079,22.338,0.074,,
2011,6,21.148,0.176,21.722,0.094,22.221,0.078,22.356,0.074,,
2011,7,22.32,0.24,21.649,0.096,22.227,0.079,22.363,0.075,,
2011,8,22.764,0.199,21.637,0.092,22.219,0.08,22.358,0.076,,
2011,9,21.933,0.197,21.624,0.089,22.224,0.081,22.348,0.075,,
2011,10,22.224,0.134,21.672,0.094,22.231,0.081,22.334,0.074,,
2011,11,22.034,0.22,21.729,0.091,22.258,0.081,22.325,0.074,,
2011,12,21.35,0.154,21.727,0.091,22.255,0.081,22.328,0.074,,
2012,1,21.666,0.157,21.654,0.091,22.247,0.082,22.333000000000002,0.074,,
2012,2,21.445,0.198,21.601,0.098,22.21,0.081,22.322,0.074,,
2012,3,20.617,0.194,21.673000000000002,0.099,22.211,0.082,22.330000000000002,0.075,,
2012,4,21.751,0.163,21.7,0.102,22.234,0.083,22.324,0.075,,
2012,5,21.499,0.2,21.781,0.1,22.232,0.084,22.315,0.076,,
2012,6,21.121,0.131,21.909,0.105,22.232,0.085,22.329,0.076,,
2012,7,21.449,0.164,22.052,0.103,22.223,0.086,22.339,0.076,,
2012,8,22.124,0.225,22.132,0.103,22.235,0.086,22.34,0.077,,
2012,9,22.801000000000002,0.163,22.274,0.104,22.241,0.087,22.34,0.077,,
2012,10,22.546,0.158,22.353,0.099,22.209,0.088,22.342,0.076,,
2012,11,23.008,0.163,22.474,0.098,22.2,0.089,22.342,0.075,,
2012,12,22.876,0.216,22.577,0.108,22.215,0.091,22.348,0.074,,
2013,1,23.39,0.179,22.719,0.113,22.206,0.091,22.349,0.074,,
2013,2,22.409,0.21,22.822,0.115,22.214,0.091,22.359,0.074,,
2013,3,22.317,0.293,22.941,0.119,22.215,0.091,22.361,0.074,,
2013,4,22.701,0.177,22.988,0.123,22.263,0.091,22.382,0.075,,
2013,5,22.946,0.208,22.934,0.12,22.3,0.092,22.382,0.075,,
2013,6,22.352,0.25,22.891000000000002,0.118,22.322,0.093,22.376,0.075,,
2013,7,23.155,0.141,22.824,0.125,22.317,0.092,22.381,0.076,,
2013,8,23.361,0.249,22.768,0.128,22.337,0.092,22.387,0.076,,
2013,9,24.236,0.188,22.768,0.12,22.377,0.091,22.381,0.076,,
2013,10,23.1,0.128,22.765,0.118,22.415,0.093,22.381,0.076,,
2013,11,22.361,0.171,22.81,0.113,22.465,0.092,22.386,0.075,,
2013,12,22.361,0.212,22.787,0.103,22.494,0.092,22.399,0.074,,
2014,1,22.593,0.222,22.69,0.098,22.5,0.094,22.416,0.073,,
2014,2,21.726,0.225,22.572,0.099,22.491,0.095,22.422,0.073,,
2014,3,22.326,0.209,22.465,0.094,22.488,0.095,22.432,0.073,,
2014,4,22.661,0.161,22.497,0.101,22.474,0.094,22.436,0.073,,
2014,5,23.488,0.142,22.583,0.109,22.477,0.093,22.441,0.074,,
2014,6,22.07,0.21,22.599,0.11,22.493000000000002,0.094,22.438,0.074,,
2014,7,21.998,0.15,22.53,0.109,22.504,0.092,22.443,0.074,,
2014,8,21.948,0.143,22.66,0.106,22.515,0.091,22.424,0.074,,
2014,9,22.95,0.157,22.653,0.103,22.555,0.091,22.423000000000002,0.074,,
2014,10,23.484,0.168,22.52,0.106,22.553,0.092,22.435,0.074,,
2014,11,23.386,0.189,22.386,0.107,22.572,0.092,22.427,0.074,,
2014,12,22.558,0.213,22.454,0.104,22.588,0.092,22.444,0.073,,
2015,1,21.761,0.2,22.463,0.115,22.618000000000002,0.093,22.448,0.074,,
2015,2,23.287,0.162,22.495,0.115,22.63,0.093,22.449,0.073,,
2015,3,22.245,0.193,22.41,0.109,22.632,0.093,22.45,0.074,,
2015,4,21.065,0.34,22.478,0.106,22.64,0.093,22.45,0.074,,
2015,5,21.883,0.254,22.482,0.102,22.631,0.092,22.442,0.075,,
2015,6,22.883,0.182,22.489,0.107,22.627,0.092,22.447,0.075,,
2015,7,22.115000000000002,0.166,22.53,0.105,22.62,0.092,22.446,0.075,,
2015,8,22.325,0.145,22.489,0.103,22.62,0.088,22.456,0.076,,
2015,9,21.927,0.159,22.564,0.107,22.622,0.086,22.473,0.076,,
2015,10,24.310000000000002,0.169,22.766000000000002,0.104,22.639,0.086,22.483,0.076,,
2015,11,23.431,0.139,22.926000000000002,0.104,22.626,0.086,22.505,0.076,,
2015,12,22.642,0.217,22.925,0.098,22.619,0.084,22.508,0.075,,
2016,1,22.254,0.19,22.974,0.093,22.614,0.083,,,,
2016,2,22.785,0.212,22.966,0.093,22.587,0.084,,,,
2016,3,23.146,0.236,22.949,0.096,22.554000000000002,0.083,,,,
2016,4,23.494,0.209,22.705000000000002,0.087,22.558,0.083,,,,
2016,5,23.797,0.203,22.605,0.084,22.558,0.082,,,,
2016,6,22.875,0.206,22.579,0.086,22.577,0.08,,,,
2016,7,22.7,0.161,22.584,0.081,22.605,0.079,,,,
2016,8,22.235,0.167,22.528,0.078,22.624,0.076,,,,
2016,9,21.715,0.12,22.517,0.08,22.64,0.074,,,,
2016,10,21.388,0.18,22.363,0.087,22.641000000000002,0.075,,,,
2016,11,22.23,0.253,22.264,0.09,22.625,0.076,,,,
2016,12,22.330000000000002,0.177,22.197,0.091,22.621,0.076,,,,
2017,1,22.319,0.19,22.246,0.096,22.639,0.076,,,,
2017,2,22.113,0.17,22.294,0.102,22.638,0.075,,,,
2017,3,23.012,0.175,22.393,0.097,22.634,0.076,,,,
2017,4,21.645,0.199,22.533,0.104,22.635,0.074,,,,
2017,5,22.606,0.192,22.55,0.101,22.623,0.072,,,,
2017,6,22.075,0.217,22.579,0.092,22.655,0.071,,,,
2017,7,23.288,0.136,22.63,0.087,22.674,0.072,,,,
2017,8,22.805,0.13,22.656,0.081,22.663,0.071,,,,
2017,9,22.91,0.192,22.607,0.077,22.659,0.071,,,,
2017,10,23.067,0.227,22.783,0.076,22.692,0.069,,,,
2017,11,22.429000000000002,0.155,22.747,0.078,22.683,0.069,,,,
2017,12,22.678,0.108,22.733,0.079,22.679000000000002,0.069,,,,
2018,1,22.929000000000002,0.133,22.697,0.073,22.686,0.069,,,,
2018,2,22.428,0.117,22.608,0.086,22.697,0.069,,,,
2018,3,22.427,0.246,22.556,0.085,22.732,0.072,,,,
2018,4,23.751,0.207,22.577,0.085,22.703,0.072,,,,
2018,5,22.173000000000002,0.271,22.572,0.086,22.71,0.072,,,,
2018,6,21.914,0.196,22.641000000000002,0.085,22.694,0.069,,,,
2018,7,22.85,0.118,22.749,0.088,,,,,,
2018,8,21.737000000000002,0.275,22.79,0.095,,,,,,
2018,9,22.285,0.194,22.861,0.095,,,,,,
2018,10,23.322,0.152,22.774,0.094,,,,,,
2018,11,22.366,0.19,22.8,0.091,,,,,,
2018,12,23.516000000000002,0.105,22.794,0.092,,,,,,
2019,1,24.221,0.104,22.812,0.097,,,,,,
2019,2,22.913,0.158,22.828,0.088,,,,,,
2019,3,23.282,0.246,22.862000000000002,0.089,,,,,,
2019,4,22.71,0.195,22.882,0.096,,,,,,
2019,5,22.489,0.254,22.905,0.094,,,,,,
2019,6,21.841,0.225,22.986,0.103,,,,,,
2019,7,23.065,0.132,22.876,0.106,,,,,,
2019,8,21.924,0.144,22.85,0.104,,,,,,
2019,9,22.689,0.192,22.744,0.098,,,,,,
2019,10,23.568,0.191,22.772,0.098,,,,,,
2019,11,22.641000000000002,0.134,22.679000000000002,0.096,,,,,,
2019,12,24.489,0.204,22.743000000000002,0.09,,,,,,
2020,1,22.903,0.143,22.703,0.097,,,,,,
2020,2,22.602,0.144,22.792,0.099,,,,,,
2020,3,22.01,0.165,22.902,0.102,,,,,,
2020,4,23.048000000000002,0.184,22.817,0.099,,,,,,
2020,5,21.363,0.228,22.917,0.102,,,,,,
2020,6,22.617,0.219,22.684,0.093,,,,,,
2020,7,22.580000000000002,0.19,,,,,,,,
2020,8,22.992,0.168,,,,,,,,
2020,9,24.006,0.219,,,,,,,,
2020,10,22.553,0.154,,,,,,,,
2020,11,23.846,0.176,,,,,,,,
2020,12,21.689,0.224,,,,,,,,
